,Order ID,Order Date,Customer ID,Segment,City,State,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Profit Margin %
1955,CA-2017-157987,9/2/2017,AC-10615,Corporate,New York City,New York,TEC-AC-10002842,Technology,Accessories,238.0,2,0.0,38.08,0.16
1956,CA-2017-157987,9/2/2017,AC-10615,Corporate,New York City,New York,TEC-AC-10000109,Technology,Accessories,167.97,3,0.0,40.3128,0.24000000000000002
1957,CA-2017-157987,9/2/2017,AC-10615,Corporate,New York City,New York,OFF-PA-10003893,Office Supplies,Paper,17.12,4,0.0,7.704,0.44999999999999996
1958,CA-2017-110905,9/10/2017,RW-19690,Consumer,Springfield,Missouri,OFF-BI-10003669,Office Supplies,Binders,16.2,3,0.0,7.776,0.48
1959,CA-2017-110905,9/10/2017,RW-19690,Consumer,Springfield,Missouri,OFF-AP-10004785,Office Supplies,Appliances,33.99,3,0.0,14.6157,0.43
1960,CA-2017-110905,9/10/2017,RW-19690,Consumer,Springfield,Missouri,TEC-AC-10003023,Technology,Accessories,296.85,5,0.0,53.433,0.18
1961,CA-2017-110905,9/10/2017,RW-19690,Consumer,Springfield,Missouri,TEC-AC-10002217,Technology,Accessories,112.8,6,0.0,6.768,0.06
1962,CA-2017-110905,9/10/2017,RW-19690,Consumer,Springfield,Missouri,OFF-BI-10002954,Office Supplies,Binders,13.71,3,0.0,6.5808,0.48
1963,CA-2017-110905,9/10/2017,RW-19690,Consumer,Springfield,Missouri,OFF-PA-10002586,Office Supplies,Paper,24.9,5,0.0,11.703,0.47000000000000003
1964,CA-2017-110905,9/10/2017,RW-19690,Consumer,Springfield,Missouri,OFF-ST-10000025,Office Supplies,Storage,286.29,3,0.0,17.1774,0.05999999999999999
1965,CA-2017-110905,9/10/2017,RW-19690,Consumer,Springfield,Missouri,OFF-AP-10003281,Office Supplies,Appliances,24.18,2,0.0,7.254,0.3
1966,CA-2017-165841,12/21/2017,DB-13210,Consumer,Paterson,New Jersey,TEC-PH-10002103,Technology,Phones,281.97,3,0.0,78.9516,0.27999999999999997
1967,CA-2017-165841,12/21/2017,DB-13210,Consumer,Paterson,New Jersey,OFF-SU-10000898,Office Supplies,Supplies,69.5,5,0.0,20.155,0.29000000000000004
1968,CA-2017-165841,12/21/2017,DB-13210,Consumer,Paterson,New Jersey,OFF-PA-10001144,Office Supplies,Paper,166.44,3,0.0,79.8912,0.48
1969,CA-2017-117485,9/23/2017,BD-11320,Consumer,Tulsa,Oklahoma,TEC-AC-10004659,Technology,Accessories,291.96,4,0.0,102.186,0.35000000000000003
1970,CA-2017-140242,5/6/2017,ML-17755,Home Office,Chicago,Illinois,OFF-AR-10004752,Office Supplies,Art,6.408,3,0.2,0.6408,0.1
1971,CA-2017-140242,5/6/2017,ML-17755,Home Office,Chicago,Illinois,TEC-AC-10004659,Technology,Accessories,408.744,7,0.2,76.6395,0.18749999999999997
1972,CA-2014-148950,12/14/2014,JD-16015,Consumer,Chicago,Illinois,OFF-BI-10001249,Office Supplies,Binders,5.104,4,0.8,-8.6768,-1.7
1973,CA-2014-148950,12/14/2014,JD-16015,Consumer,Chicago,Illinois,OFF-FA-10003059,Office Supplies,Fasteners,2.896,2,0.2,0.4706,0.1625
1974,CA-2014-148950,12/14/2014,JD-16015,Consumer,Chicago,Illinois,TEC-AC-10002718,Technology,Accessories,35.016,3,0.2,-2.1885,-0.0625
1975,CA-2014-110408,10/18/2014,AS-10225,Corporate,Montgomery,Alabama,OFF-ST-10001522,Office Supplies,Storage,275.97,3,0.0,11.0388,0.039999999999999994
1976,CA-2014-110408,10/18/2014,AS-10225,Corporate,Montgomery,Alabama,TEC-PH-10002352,Technology,Phones,1394.95,5,0.0,362.687,0.26
1977,CA-2014-110408,10/18/2014,AS-10225,Corporate,Montgomery,Alabama,FUR-CH-10003774,Furniture,Chairs,545.88,6,0.0,70.9644,0.13
1978,CA-2015-109939,5/8/2015,AA-10375,Consumer,Salem,Oregon,OFF-AR-10000127,Office Supplies,Art,5.248,2,0.2,0.5904,0.1125
1979,CA-2016-112669,4/14/2016,KT-16465,Consumer,Glendale,Arizona,FUR-CH-10004086,Furniture,Chairs,933.536,4,0.2,105.0228,0.11250000000000002
1980,CA-2016-112669,4/14/2016,KT-16465,Consumer,Glendale,Arizona,OFF-ST-10001228,Office Supplies,Storage,42.976,4,0.2,4.2976,0.1
1981,CA-2015-119592,12/14/2015,MM-18280,Corporate,Columbus,Georgia,OFF-BI-10004187,Office Supplies,Binders,3.76,2,0.0,1.8048,0.48000000000000004
1982,CA-2014-122749,12/3/2014,NG-18430,Consumer,Oklahoma City,Oklahoma,TEC-PH-10003811,Technology,Phones,479.96,4,0.0,134.3888,0.28
1983,CA-2014-164721,11/25/2014,LW-16825,Corporate,Brentwood,California,OFF-AP-10000240,Office Supplies,Appliances,320.88,6,0.0,93.0552,0.29
1984,CA-2014-164721,11/25/2014,LW-16825,Corporate,Brentwood,California,FUR-FU-10001940,Furniture,Furnishings,23.88,3,0.0,10.5072,0.44
1985,CA-2014-164721,11/25/2014,LW-16825,Corporate,Brentwood,California,OFF-PA-10000575,Office Supplies,Paper,26.76,4,0.0,12.3096,0.45999999999999996
1986,CA-2016-147417,7/25/2016,CB-12415,Consumer,Columbus,Ohio,TEC-CO-10001449,Technology,Copiers,1439.976,4,0.4,191.9968,0.13333333333333333
1987,CA-2015-127509,11/9/2015,AS-10090,Consumer,Springfield,Missouri,OFF-BI-10002393,Office Supplies,Binders,17.22,3,0.0,7.9212,0.46
1988,CA-2015-127509,11/9/2015,AS-10090,Consumer,Springfield,Missouri,FUR-TA-10002855,Furniture,Tables,1024.38,7,0.0,215.1198,0.20999999999999996
1989,CA-2015-127509,11/9/2015,AS-10090,Consumer,Springfield,Missouri,OFF-EN-10000781,Office Supplies,Envelopes,26.22,3,0.0,12.3234,0.47
1990,CA-2015-127509,11/9/2015,AS-10090,Consumer,Springfield,Missouri,OFF-PA-10002160,Office Supplies,Paper,17.34,3,0.0,8.4966,0.49000000000000005
1991,CA-2017-111374,2/24/2017,CB-12415,Consumer,Philadelphia,Pennsylvania,OFF-BI-10004970,Office Supplies,Binders,4.956,4,0.7,-3.7996,-0.7666666666666666
1992,CA-2017-133648,6/25/2017,ML-17755,Home Office,Springfield,Oregon,OFF-LA-10003923,Office Supplies,Labels,71.04,6,0.2,26.64,0.375
1993,CA-2017-133648,6/25/2017,ML-17755,Home Office,Springfield,Oregon,OFF-AR-10002257,Office Supplies,Art,5.344,2,0.2,0.7348,0.13749999999999998
1994,CA-2017-133648,6/25/2017,ML-17755,Home Office,Springfield,Oregon,OFF-FA-10004395,Office Supplies,Fasteners,11.304,3,0.2,-2.1195,-0.1875
1995,US-2017-147221,12/2/2017,JS-16030,Consumer,Houston,Texas,OFF-AP-10002534,Office Supplies,Appliances,294.62,5,0.8,-766.012,-2.5999999999999996
1996,US-2017-147221,12/2/2017,JS-16030,Consumer,Houston,Texas,FUR-FU-10004020,Furniture,Furnishings,8.752,4,0.6,-3.7196,-0.42499999999999993
1997,CA-2014-131905,2/6/2014,ND-18460,Corporate,Chesapeake,Virginia,OFF-LA-10002787,Office Supplies,Labels,15.0,4,0.0,7.2,0.48000000000000004
1998,CA-2014-131905,2/6/2014,ND-18460,Corporate,Chesapeake,Virginia,TEC-PH-10003645,Technology,Phones,161.61,1,0.0,42.0186,0.25999999999999995
1999,CA-2014-131905,2/6/2014,ND-18460,Corporate,Chesapeake,Virginia,TEC-PH-10001615,Technology,Phones,144.95,5,0.0,42.0355,0.29000000000000004
2000,CA-2017-166128,4/11/2017,LW-17215,Consumer,Pasadena,California,TEC-AC-10001767,Technology,Accessories,199.95,5,0.0,21.9945,0.11
2001,CA-2017-166128,4/11/2017,LW-17215,Consumer,Pasadena,California,OFF-AR-10001221,Office Supplies,Art,41.86,7,0.0,14.2324,0.34
2002,CA-2017-163510,12/25/2017,JW-15955,Consumer,Louisville,Kentucky,OFF-ST-10000563,Office Supplies,Storage,95.94,3,0.0,9.594,0.09999999999999999
2003,CA-2017-163510,12/25/2017,JW-15955,Consumer,Louisville,Kentucky,FUR-CH-10001146,Furniture,Chairs,304.45,5,0.0,76.1125,0.25
2004,US-2017-143028,4/11/2017,SC-20050,Home Office,Lubbock,Texas,OFF-BI-10004738,Office Supplies,Binders,11.364,3,0.8,-17.046,-1.4999999999999998
2005,CA-2014-111150,12/31/2014,RW-19630,Corporate,Columbia,Missouri,OFF-AR-10000034,Office Supplies,Art,29.68,7,0.0,11.5752,0.39
2006,CA-2014-111150,12/31/2014,RW-19630,Corporate,Columbia,Missouri,TEC-AC-10000290,Technology,Accessories,47.53,7,0.0,16.1602,0.33999999999999997
2007,CA-2017-165386,8/3/2017,CM-12190,Consumer,Chicago,Illinois,FUR-BO-10003034,Furniture,Bookcases,183.372,2,0.3,-36.6744,-0.19999999999999998
2008,CA-2014-116407,11/15/2014,JF-15190,Consumer,Johnson City,Tennessee,OFF-AR-10001315,Office Supplies,Art,4.224,3,0.2,0.4752,0.1125
2009,CA-2014-116407,11/15/2014,JF-15190,Consumer,Johnson City,Tennessee,OFF-AP-10002118,Office Supplies,Appliances,333.056,2,0.2,29.1424,0.0875
2010,CA-2014-116407,11/15/2014,JF-15190,Consumer,Johnson City,Tennessee,OFF-PA-10002137,Office Supplies,Paper,24.896,4,0.2,7.78,0.3125
2011,CA-2015-155761,12/11/2015,SC-20800,Consumer,Houston,Texas,TEC-AC-10001606,Technology,Accessories,159.984,2,0.2,35.9964,0.225
2012,CA-2015-155761,12/11/2015,SC-20800,Consumer,Houston,Texas,OFF-ST-10000943,Office Supplies,Storage,46.344,3,0.2,4.6344,0.1
2013,CA-2016-145905,9/18/2016,AM-10705,Consumer,Auburn,Alabama,FUR-CH-10001854,Furniture,Chairs,350.98,1,0.0,84.2352,0.24
2014,CA-2016-145905,9/18/2016,AM-10705,Consumer,Auburn,Alabama,OFF-PA-10000533,Office Supplies,Paper,13.08,2,0.0,6.0168,0.45999999999999996
2015,CA-2016-145905,9/18/2016,AM-10705,Consumer,Auburn,Alabama,OFF-ST-10003716,Office Supplies,Storage,900.08,4,0.0,117.0104,0.13
2016,CA-2015-113110,3/19/2015,BK-11260,Consumer,San Bernardino,California,OFF-BI-10000088,Office Supplies,Binders,17.568,2,0.2,6.3684,0.3625
2017,CA-2015-113110,3/19/2015,BK-11260,Consumer,San Bernardino,California,OFF-LA-10000240,Office Supplies,Labels,14.62,2,0.0,6.8714,0.47000000000000003
2018,CA-2015-113110,3/19/2015,BK-11260,Consumer,San Bernardino,California,OFF-SU-10001165,Office Supplies,Supplies,33.36,4,0.0,8.6736,0.26
2019,CA-2015-113110,3/19/2015,BK-11260,Consumer,San Bernardino,California,OFF-PA-10002749,Office Supplies,Paper,40.14,6,0.0,19.6686,0.49000000000000005
2020,CA-2016-168354,9/19/2016,RH-19510,Home Office,Providence,Rhode Island,OFF-ST-10001490,Office Supplies,Storage,1606.23,9,0.0,481.869,0.3
2021,CA-2016-168354,9/19/2016,RH-19510,Home Office,Providence,Rhode Island,OFF-PA-10002377,Office Supplies,Paper,17.04,3,0.0,7.668,0.45
2022,CA-2016-168354,9/19/2016,RH-19510,Home Office,Providence,Rhode Island,OFF-BI-10004826,Office Supplies,Binders,49.53,3,0.0,23.7744,0.48
2023,CA-2016-168354,9/19/2016,RH-19510,Home Office,Providence,Rhode Island,FUR-CH-10004675,Furniture,Chairs,872.32,4,0.0,244.2496,0.27999999999999997
2024,US-2017-111241,8/20/2017,GM-14500,Consumer,Fresno,California,OFF-BI-10002867,Office Supplies,Binders,239.12,5,0.2,77.714,0.325
2025,CA-2015-114237,3/13/2015,MC-17275,Consumer,Seattle,Washington,FUR-BO-10004409,Furniture,Bookcases,141.96,2,0.0,39.7488,0.28
2026,CA-2016-113516,9/8/2016,VM-21685,Home Office,Lancaster,California,OFF-BI-10002225,Office Supplies,Binders,33.024,2,0.2,11.5584,0.35000000000000003
2027,CA-2016-113516,9/8/2016,VM-21685,Home Office,Lancaster,California,OFF-BI-10001989,Office Supplies,Binders,67.136,4,0.2,23.4976,0.35
2028,CA-2015-117961,11/26/2015,GP-14740,Corporate,Leominster,Massachusetts,OFF-BI-10000343,Office Supplies,Binders,14.73,3,0.0,6.9231,0.47
2029,CA-2015-117961,11/26/2015,GP-14740,Corporate,Leominster,Massachusetts,OFF-ST-10001172,Office Supplies,Storage,104.9,5,0.0,25.176,0.23999999999999996
2030,CA-2015-117961,11/26/2015,GP-14740,Corporate,Leominster,Massachusetts,OFF-BI-10003707,Office Supplies,Binders,61.04,4,0.0,30.52,0.5
2031,CA-2015-117961,11/26/2015,GP-14740,Corporate,Leominster,Massachusetts,OFF-PA-10001274,Office Supplies,Paper,10.95,3,0.0,5.1465,0.47
2032,CA-2016-128923,12/9/2016,GB-14530,Corporate,Fort Worth,Texas,OFF-PA-10002250,Office Supplies,Paper,9.392,2,0.2,3.2872,0.35000000000000003
2033,CA-2016-128923,12/9/2016,GB-14530,Corporate,Fort Worth,Texas,OFF-AR-10000475,Office Supplies,Art,9.328,1,0.2,0.8162,0.08750000000000001
2034,CA-2017-162481,9/25/2017,CT-11995,Consumer,Rochester,Minnesota,OFF-BI-10002976,Office Supplies,Binders,8.26,2,0.0,3.8822,0.47000000000000003
2035,CA-2017-162481,9/25/2017,CT-11995,Consumer,Rochester,Minnesota,FUR-CH-10003061,Furniture,Chairs,269.97,3,0.0,51.2943,0.18999999999999997
2036,CA-2015-119214,1/23/2015,CW-11905,Home Office,Bozeman,Montana,OFF-PA-10002893,Office Supplies,Paper,29.04,3,0.0,13.9392,0.48
2037,CA-2015-119214,1/23/2015,CW-11905,Home Office,Bozeman,Montana,OFF-LA-10003077,Office Supplies,Labels,14.62,2,0.0,6.8714,0.47000000000000003
2038,CA-2015-122287,6/18/2015,SN-20560,Home Office,Peoria,Arizona,OFF-PA-10001661,Office Supplies,Paper,11.952,3,0.2,4.3326,0.36250000000000004
2039,CA-2015-122287,6/18/2015,SN-20560,Home Office,Peoria,Arizona,OFF-BI-10004656,Office Supplies,Binders,4.536,7,0.7,-3.3264,-0.7333333333333334
2040,CA-2015-122287,6/18/2015,SN-20560,Home Office,Peoria,Arizona,OFF-BI-10003707,Office Supplies,Binders,9.156,2,0.7,-6.104,-0.6666666666666666
2041,CA-2015-122287,6/18/2015,SN-20560,Home Office,Peoria,Arizona,FUR-FU-10004973,Furniture,Furnishings,75.36,5,0.2,20.724,0.275
2042,CA-2015-104493,10/2/2015,EB-13705,Corporate,San Diego,California,OFF-BI-10004817,Office Supplies,Binders,57.504,6,0.2,20.1264,0.35000000000000003
2043,US-2017-158946,11/18/2017,JW-15220,Corporate,Lakewood,Ohio,OFF-AR-10001860,Office Supplies,Art,38.864,7,0.2,7.7728,0.2
2044,CA-2014-129168,8/17/2014,KB-16585,Corporate,Houston,Texas,OFF-PA-10001639,Office Supplies,Paper,15.552,3,0.2,5.4432,0.35000000000000003
2045,CA-2016-131835,7/17/2016,MC-17590,Corporate,Perth Amboy,New Jersey,OFF-AP-10004487,Office Supplies,Appliances,162.64,2,0.0,45.5392,0.28
2046,CA-2016-131835,7/17/2016,MC-17590,Corporate,Perth Amboy,New Jersey,TEC-PH-10001760,Technology,Phones,597.0,3,0.0,280.59,0.47
2047,CA-2016-131835,7/17/2016,MC-17590,Corporate,Perth Amboy,New Jersey,OFF-PA-10004071,Office Supplies,Paper,55.48,1,0.0,26.6304,0.48000000000000004
2048,CA-2015-142237,7/11/2015,CK-12595,Consumer,Philadelphia,Pennsylvania,FUR-FU-10004848,Furniture,Furnishings,289.8,7,0.2,36.225,0.125
2049,CA-2015-142237,7/11/2015,CK-12595,Consumer,Philadelphia,Pennsylvania,OFF-BI-10004022,Office Supplies,Binders,2.502,3,0.7,-2.0016,-0.8
2050,CA-2015-142237,7/11/2015,CK-12595,Consumer,Philadelphia,Pennsylvania,OFF-BI-10003669,Office Supplies,Binders,6.48,4,0.7,-4.752,-0.7333333333333333
2051,CA-2015-142237,7/11/2015,CK-12595,Consumer,Philadelphia,Pennsylvania,FUR-CH-10003833,Furniture,Chairs,341.488,8,0.3,-73.176,-0.2142857142857143
2052,CA-2015-142237,7/11/2015,CK-12595,Consumer,Philadelphia,Pennsylvania,OFF-AR-10003732,Office Supplies,Art,11.12,5,0.2,0.834,0.075
2053,CA-2015-142237,7/11/2015,CK-12595,Consumer,Philadelphia,Pennsylvania,FUR-FU-10003142,Furniture,Furnishings,25.344,6,0.2,3.4848,0.13749999999999998
2054,CA-2016-136434,12/1/2016,RD-19480,Consumer,Richmond,Indiana,FUR-FU-10001196,Furniture,Furnishings,17.31,3,0.0,5.193,0.3
2055,CA-2017-120376,12/22/2017,TP-21130,Consumer,Detroit,Michigan,TEC-AC-10001114,Technology,Accessories,199.95,5,0.0,63.984,0.32
2056,CA-2017-120376,12/22/2017,TP-21130,Consumer,Detroit,Michigan,FUR-CH-10002335,Furniture,Chairs,1586.69,7,0.0,412.5394,0.26
2057,CA-2017-120376,12/22/2017,TP-21130,Consumer,Detroit,Michigan,TEC-AC-10000844,Technology,Accessories,84.99,1,0.0,30.5964,0.36
2058,CA-2017-120376,12/22/2017,TP-21130,Consumer,Detroit,Michigan,FUR-TA-10004534,Furniture,Tables,411.8,2,0.0,70.006,0.16999999999999998
2059,CA-2014-106439,10/31/2014,GG-14650,Corporate,Los Angeles,California,OFF-FA-10002975,Office Supplies,Fasteners,11.34,3,0.0,5.2164,0.46
2060,CA-2014-106439,10/31/2014,GG-14650,Corporate,Los Angeles,California,OFF-ST-10003996,Office Supplies,Storage,80.3,5,0.0,20.878,0.26
2061,CA-2014-106439,10/31/2014,GG-14650,Corporate,Los Angeles,California,OFF-BI-10002571,Office Supplies,Binders,15.968,2,0.2,5.3892,0.33749999999999997
2062,CA-2014-106439,10/31/2014,GG-14650,Corporate,Los Angeles,California,OFF-PA-10000477,Office Supplies,Paper,64.74,13,0.0,30.4278,0.4700000000000001
2063,CA-2014-106439,10/31/2014,GG-14650,Corporate,Los Angeles,California,OFF-BI-10004209,Office Supplies,Binders,19.296,3,0.2,6.03,0.3125
2064,CA-2014-106439,10/31/2014,GG-14650,Corporate,Los Angeles,California,OFF-ST-10001963,Office Supplies,Storage,405.64,4,0.0,12.1692,0.030000000000000002
2065,CA-2014-106439,10/31/2014,GG-14650,Corporate,Los Angeles,California,FUR-CH-10003833,Furniture,Chairs,146.352,3,0.2,-9.147,-0.0625
2066,CA-2014-106439,10/31/2014,GG-14650,Corporate,Los Angeles,California,TEC-AC-10004568,Technology,Accessories,251.91,9,0.0,47.8629,0.19
2067,CA-2014-106439,10/31/2014,GG-14650,Corporate,Los Angeles,California,OFF-AR-10001419,Office Supplies,Art,12.39,3,0.0,3.717,0.3
2068,CA-2015-133452,4/13/2015,ZC-21910,Consumer,Pomona,California,TEC-AC-10002800,Technology,Accessories,199.96,4,0.0,69.986,0.35000000000000003
2069,CA-2015-133452,4/13/2015,ZC-21910,Consumer,Pomona,California,FUR-TA-10003954,Furniture,Tables,710.832,3,0.2,-97.7394,-0.1375
2070,CA-2016-146521,7/21/2016,CC-12610,Corporate,Philadelphia,Pennsylvania,OFF-BI-10000301,Office Supplies,Binders,1.941,1,0.7,-1.294,-0.6666666666666666
2071,US-2017-110996,11/20/2017,KA-16525,Consumer,Ontario,California,FUR-CH-10003956,Furniture,Chairs,283.92,5,0.2,-46.137,-0.1625
2072,CA-2016-129693,11/26/2016,TC-20980,Corporate,Seattle,Washington,OFF-BI-10002954,Office Supplies,Binders,7.312,2,0.2,2.5592,0.35000000000000003
2073,CA-2017-122504,11/7/2017,DB-13270,Home Office,Brentwood,California,TEC-AC-10003289,Technology,Accessories,59.97,3,0.0,13.7931,0.23
2074,CA-2017-122504,11/7/2017,DB-13270,Home Office,Brentwood,California,TEC-PH-10002468,Technology,Phones,761.544,7,0.2,66.6351,0.0875
2075,CA-2014-131051,12/1/2014,TR-21325,Consumer,San Francisco,California,FUR-FU-10001861,Furniture,Furnishings,58.2,3,0.0,28.518,0.49
2076,CA-2017-140676,9/12/2017,BF-11080,Consumer,Baltimore,Maryland,OFF-PA-10004082,Office Supplies,Paper,39.9,5,0.0,19.95,0.5
2077,CA-2017-140676,9/12/2017,BF-11080,Consumer,Baltimore,Maryland,OFF-AP-10000358,Office Supplies,Appliances,90.86,7,0.0,26.3494,0.29
2078,CA-2017-140676,9/12/2017,BF-11080,Consumer,Baltimore,Maryland,OFF-PA-10004243,Office Supplies,Paper,94.85,5,0.0,45.528,0.48000000000000004
2079,CA-2015-120103,12/24/2015,MS-17365,Consumer,Phoenix,Arizona,OFF-PA-10001295,Office Supplies,Paper,106.232,7,0.2,37.1812,0.35
2080,CA-2015-120103,12/24/2015,MS-17365,Consumer,Phoenix,Arizona,TEC-PH-10002170,Technology,Phones,111.984,2,0.2,11.1984,0.1
2081,CA-2015-120103,12/24/2015,MS-17365,Consumer,Phoenix,Arizona,FUR-FU-10002885,Furniture,Furnishings,7.712,2,0.2,1.7352,0.225
2082,CA-2017-104647,2/23/2017,CK-12595,Consumer,Los Angeles,California,OFF-PA-10002870,Office Supplies,Paper,37.44,6,0.0,16.848,0.45
2083,CA-2014-110352,11/23/2014,ED-13885,Home Office,Houston,Texas,OFF-LA-10003923,Office Supplies,Labels,23.68,2,0.2,8.88,0.37500000000000006
2084,CA-2016-140501,6/23/2016,IM-15070,Consumer,New York City,New York,OFF-LA-10003510,Office Supplies,Labels,122.12,4,0.0,56.1752,0.45999999999999996
2085,CA-2016-140501,6/23/2016,IM-15070,Consumer,New York City,New York,OFF-LA-10000248,Office Supplies,Labels,18.45,5,0.0,8.6715,0.47000000000000003
2086,CA-2016-140501,6/23/2016,IM-15070,Consumer,New York City,New York,OFF-ST-10000060,Office Supplies,Storage,324.9,5,0.0,38.988,0.12000000000000001
2087,CA-2016-140501,6/23/2016,IM-15070,Consumer,New York City,New York,OFF-PA-10003129,Office Supplies,Paper,146.73,3,0.0,68.9631,0.47000000000000003
2088,CA-2016-140501,6/23/2016,IM-15070,Consumer,New York City,New York,OFF-FA-10004076,Office Supplies,Fasteners,3.96,2,0.0,1.4652,0.37
2089,CA-2015-139290,10/26/2015,MY-17380,Corporate,Rancho Cucamonga,California,OFF-LA-10004008,Office Supplies,Labels,5.76,2,0.0,2.6496,0.46
2090,CA-2017-166142,7/15/2017,MM-17260,Consumer,Wilmington,Delaware,OFF-BI-10004094,Office Supplies,Binders,26.55,3,0.0,13.0095,0.48999999999999994
2091,CA-2017-166142,7/15/2017,MM-17260,Consumer,Wilmington,Delaware,FUR-TA-10004607,Furniture,Tables,310.443,3,0.3,-48.7839,-0.15714285714285717
2092,CA-2014-145926,11/17/2014,MP-17470,Home Office,Moorhead,Minnesota,FUR-CH-10004289,Furniture,Chairs,479.9,5,0.0,81.583,0.17
2093,CA-2015-149678,4/13/2015,AW-10840,Consumer,Farmington,New Mexico,OFF-SU-10004498,Office Supplies,Supplies,12.88,1,0.0,0.3864,0.03
2094,US-2015-164357,11/25/2015,SF-20065,Consumer,Wilmington,North Carolina,OFF-AR-10001177,Office Supplies,Art,13.12,5,0.2,1.476,0.1125
2095,US-2016-146570,5/15/2016,SN-20710,Home Office,Jackson,Mississippi,OFF-BI-10001718,Office Supplies,Binders,511.84,8,0.0,240.5648,0.47000000000000003
2096,US-2016-146570,5/15/2016,SN-20710,Home Office,Jackson,Mississippi,OFF-AR-10004602,Office Supplies,Art,91.96,4,0.0,25.7488,0.28
2097,US-2016-146570,5/15/2016,SN-20710,Home Office,Jackson,Mississippi,OFF-AR-10003856,Office Supplies,Art,8.34,3,0.0,2.1684,0.26
2098,CA-2017-124401,9/7/2017,RD-19900,Consumer,Portland,Oregon,OFF-ST-10000649,Office Supplies,Storage,37.68,3,0.2,2.355,0.0625
2099,CA-2017-124401,9/7/2017,RD-19900,Consumer,Portland,Oregon,TEC-AC-10002926,Technology,Accessories,279.944,7,0.2,80.4839,0.2875
2100,US-2014-140116,3/10/2014,KT-16480,Consumer,Denver,Colorado,OFF-ST-10000078,Office Supplies,Storage,636.408,3,0.2,-15.9102,-0.024999999999999998
2101,US-2014-140116,3/10/2014,KT-16480,Consumer,Denver,Colorado,OFF-AR-10001044,Office Supplies,Art,83.168,4,0.2,9.3564,0.1125
2102,CA-2014-123295,7/18/2014,AH-10120,Home Office,Tucson,Arizona,FUR-CH-10002372,Furniture,Chairs,259.136,4,0.2,-25.9136,-0.09999999999999999
2103,CA-2017-167101,3/24/2017,BM-11650,Corporate,New York City,New York,OFF-PA-10000357,Office Supplies,Paper,221.92,4,0.0,106.5216,0.48000000000000004
2104,CA-2017-167101,3/24/2017,BM-11650,Corporate,New York City,New York,TEC-AC-10001266,Technology,Accessories,26.0,2,0.0,11.7,0.44999999999999996
2105,US-2014-167633,9/30/2014,BW-11200,Consumer,Boynton Beach,Florida,OFF-PA-10004888,Office Supplies,Paper,15.552,3,0.2,5.4432,0.35000000000000003
2106,US-2014-152723,9/26/2014,HG-14965,Corporate,Mesquite,Texas,OFF-BI-10003460,Office Supplies,Binders,0.876,1,0.8,-1.4016,-1.5999999999999999
2107,CA-2015-164882,10/31/2015,SG-20080,Consumer,Redlands,California,OFF-PA-10000157,Office Supplies,Paper,19.98,1,0.0,9.3906,0.47
2108,CA-2015-164882,10/31/2015,SG-20080,Consumer,Redlands,California,OFF-BI-10004519,Office Supplies,Binders,398.352,3,0.2,124.485,0.3125
2109,CA-2015-164882,10/31/2015,SG-20080,Consumer,Redlands,California,OFF-AR-10004272,Office Supplies,Art,5.04,3,0.0,1.26,0.25
2110,CA-2015-164882,10/31/2015,SG-20080,Consumer,Redlands,California,OFF-FA-10000585,Office Supplies,Fasteners,17.45,5,0.0,8.027,0.45999999999999996
2111,CA-2015-164882,10/31/2015,SG-20080,Consumer,Redlands,California,FUR-CH-10004218,Furniture,Chairs,323.136,4,0.2,20.196,0.0625
2112,CA-2015-164882,10/31/2015,SG-20080,Consumer,Redlands,California,OFF-SU-10004231,Office Supplies,Supplies,29.7,3,0.0,8.019,0.27
2113,CA-2015-164882,10/31/2015,SG-20080,Consumer,Redlands,California,TEC-PH-10001578,Technology,Phones,1295.84,4,0.2,145.782,0.11250000000000002
2114,CA-2015-164882,10/31/2015,SG-20080,Consumer,Redlands,California,OFF-ST-10003638,Office Supplies,Storage,46.84,2,0.0,12.6468,0.27
2115,CA-2015-164882,10/31/2015,SG-20080,Consumer,Redlands,California,FUR-BO-10002213,Furniture,Bookcases,425.833,1,0.15,20.0392,0.047058823529411764
2116,CA-2015-159786,10/12/2015,RK-19300,Consumer,Rochester,New York,FUR-TA-10001307,Furniture,Tables,209.67,1,0.4,-13.978,-0.06666666666666667
2117,CA-2016-130267,9/19/2016,SW-20245,Consumer,Stockton,California,OFF-PA-10002222,Office Supplies,Paper,159.88,7,0.0,73.5448,0.45999999999999996
2118,CA-2017-155460,4/13/2017,RW-19630,Corporate,Seattle,Washington,OFF-PA-10002479,Office Supplies,Paper,5.28,1,0.0,2.376,0.44999999999999996
2119,CA-2017-155460,4/13/2017,RW-19630,Corporate,Seattle,Washington,OFF-BI-10003091,Office Supplies,Binders,895.92,5,0.2,302.373,0.3375
2120,US-2017-168690,1/7/2017,TS-21085,Consumer,Ormond Beach,Florida,OFF-BI-10000145,Office Supplies,Binders,2.808,3,0.7,-1.9656,-0.7000000000000001
2121,CA-2017-158246,11/9/2017,JB-15400,Corporate,Sunnyvale,California,FUR-CH-10003061,Furniture,Chairs,215.976,3,0.2,-2.6997,-0.0125
2122,CA-2017-167381,9/22/2017,EH-14005,Home Office,Lansing,Michigan,FUR-BO-10001972,Furniture,Bookcases,241.96,2,0.0,41.1332,0.17
